user_id,recommendations
8129,[220 376 111 121 107]
8130,[220 111 121 376 107]
8131,[111 376 220 107 121]
8132,[220 111 376 107  53]
8133,[220 111 121 376 107]
8134,[220 111 121 376  53]
8135,[220 111 376 121 329]
8136,[220 111 376 121 107]
8137,[220 111 376 121  53]
8138,[111 220 376 107  53]
8139,[376 111 220 121 107]
8140,[220 376 111 121 107]
8141,[220 376 111 107 121]
8142,[220 111 121 376 329]
8143,[220 376 111  53 107]
8144,[220 111 376 121 145]
8145,[111 220 121 376 329]
8146,[220 111 376 121 329]
8147,[220 376 121 111 107]
8148,[220 376 111 121 107]
8149,[220 121 111 376 107]
8150,[220 111 376 121 329]
8151,[220 111 121 376 107]
8152,[220 376 111 121 107]
8153,[220 111 376 121 107]
8154,[220 111 376 121 145]
8155,[376 220 111 107  53]
8156,[220 111 121 376 107]
8157,[220 376 111 107 121]
8158,[220 111 376 121 165]
8159,[376 111 220 107  53]
8160,[376 220 111 121 107]
8161,[220 376 111  53 107]
8162,[220 121 376 111 384]
8163,[220 111 121 376 107]
8164,[220 121 111  89 376]
8165,[220 111 121 376 107]
8166,[111 220 376 121 329]
8167,[220 111 376 121 107]
8168,[220 111 376 121 107]
8169,[220 111 376 107 121]
8170,[220 376 111 121 107]
8171,[111 220 376 121 107]
8172,[220 111 376 121  89]
8173,[220 111 376 121 107]
8174,[220 111 121 376 107]
8175,[220 111 376 107 121]
8176,[220 121 111  53 376]
8177,[220 111 376 121 107]
8178,[376 220 111 121 107]
8179,[220 376 121 111 107]
8180,[111 220 376 121 107]
8181,[111 220 376 121  53]
8182,[220 376 111 121  53]
8183,[220 111 376 121 107]
8184,[220 376 121 111 107]
8185,[111 376 220 107 121]
8186,[220 111 376 121 329]
8187,[220 111 376 121  53]
8188,[220 376 111 384 107]
8189,[220 121 111 376 107]
8190,[220 111 121 376 107]
8191,[220 376 121 111 107]
8192,[220 111 121 376 107]
8193,[376 111 121 220 107]
8194,[220 376 107 111 121]
8195,[220 111 121 376 107]
8196,[111 220 376 121 107]
8197,[220 111 376 145 121]
8198,[220 121 111 376  53]
8199,[220 111 121 376 107]
8200,[220 121 111 376 107]
8201,[220 111 121 376 107]
8202,[220 111 121 376 107]
8203,[220 376  53 111 121]
8204,[220 376 121 111 384]
8205,[220 111 121 376  89]
8206,[220 376 384 111  89]
8207,[220 376 111 121 298]
8208,[111 220 376 121 107]
8209,[220 376 111 121  53]
8210,[220 376 111 121 384]
8211,[111 376 220 107 121]
8212,[220 121  53 376 111]
8213,[220 111 121 376 107]
8214,[220 376  53 121 111]
8215,[220 376 111 298  53]
8216,[111 220 376 121 107]
8217,[220 111 121 376 107]
8218,[111 220 121 376 107]
8219,[220 376 111 121 107]
8220,[220 111 107 376 121]
8221,[220 111 376 121 107]
8222,[220 111 376 121  53]
8223,[376 111 220 121 107]
8224,[376 111 220 121 107]
8225,[220 111 376  53 384]
8226,[111 220 376 121 107]
8227,[220 111 376 121 384]
8228,[220 111 121 376 107]
8229,[220 121 376 111  53]
8230,[220 121 376 111  53]
8231,[220 111 376 121 107]
8232,[111 376 220 121 107]
8233,[220 121 376 111  53]
8234,[220 121 376  53 384]
8235,[220 111 121 376  89]
8236,[220 376 111 121 145]
8237,[220 376 111 298  89]
8238,[220 111 376 121  89]
8239,[220 111 376 121  53]
8240,[220 376 111 121  53]
8241,[220 376 121 111 107]
8242,[220 121 111 376 107]
8243,[220 111 121 376  53]
8244,[220 376 111 121 298]
8245,[220 111 121 376 329]
8246,[220 111 376 121 107]
8247,[220 111 376  53 121]
8248,[220 376 121 111 107]
8249,[220 121 376 107 111]
8250,[220 111 121 329  89]
8251,[376 111 121 220  53]
8252,[220 111 376  89 121]
8253,[220 111 376 107  53]
8254,[220 111 121 376 107]
8255,[220 121 376 384 111]
8256,[220 376 111 298 121]
8257,[220 111 121 376 107]
8258,[121 376 220 111 107]
8259,[220 121 111 376  53]
8260,[220 111 376  53 121]
8261,[220 111 376 107 121]
8262,[111 220 376 121  53]
8263,[220 111 376 121  53]
8264,[220 376 111  89 121]
8265,[111 220 121 376 329]
8266,[220  89 121 376 111]
8267,[220 111 376 121 107]
8268,[220 121 111 376 107]
8269,[220 121 111 376 384]
8270,[220 111 376 121 107]
8271,[220 111 121 376 384]
8272,[220 111 121 376  53]
8273,[220 376 111 121  53]
8274,[220 111 376 121 107]
8275,[220 121 376  53 111]
8276,[121 220 376 111  53]
8277,[220 111  89 329 376]
8278,[111 220 121 376  53]
8279,[220 111 376 121 107]
8280,[220 111 376 329 107]
8281,[220 121 376  89 111]
8282,[376 220 111 121 107]
8283,[220 111 121 376 107]
8284,[220 376 121 111 107]
8285,[220 121 376 111 107]
8286,[220 376 111 121 107]
8287,[220 111 376 329 121]
8288,[220 376 121 111  53]
8289,[220 376 121 111 107]
8290,[220 121 111 376 107]
8291,[376 121 220 111 107]
8292,[220 111 376 121 165]
8293,[220 111 329 121  89]
8294,[220 107 376 121 111]
8295,[220 111 376 329 107]
8296,[220 376 111 121 107]
8297,[220 111 376 121 107]
8298,[220 376 111 121 298]
8299,[220 111 376 121 384]
8300,[220 376 121 111  53]
8301,[220 111 376 121  89]
8302,[111 121 220 376 107]
8303,[220 376 111 121 384]
8304,[220 376 111 121 384]
8305,[376 220 121 111 384]
8306,[376 220 111 384 107]
8307,[220 376 121 111 107]
8308,[220 111 121 376  53]
8309,[220 121 376 111  53]
8310,[220 111 376  53 107]
8311,[220 121 376 111  53]
8312,[220 111 376 121 107]
8313,[220 376 111 121  53]
8314,[220 111 376 329 121]
8315,[220 111 376 121 329]
8316,[220 376 111 121  53]
8317,[220 111 376 107 145]
8318,[220 111 121 376 107]
8319,[376 220 111 121 107]
8320,[220 376 111  53 121]
8321,[111 220 376 121 107]
8322,[220 376 121 111 107]
8323,[220 111 376 121 107]
8324,[220 111 376 107 384]
8325,[220 111 121 376 329]
8326,[220 111 376 121 107]
8327,[220 376 121 111 384]
8328,[220 121 376 111 384]
8329,[376 111 220 107 121]
8330,[220 111 376 121 107]
8331,[220 111 376 107 121]
8332,[220 376  53 384 121]
8333,[220 111 376 121 145]
8334,[220 111 121 376  53]
8335,[220 376 111 121  53]
8336,[220 111 376  53 107]
8337,[220 111 121 376 107]
8338,[376 121 111 220  53]
8339,[220 376 121 111 107]
8340,[220 111 376 121  53]
8341,[220 111 121 376 107]
8342,[111 376 220 121 107]
8343,[220 376 111 121 107]
8344,[220 111 121 376 107]
8345,[376 220 111 121  53]
8346,[220 376 111 121 107]
8347,[220 376  53 121 111]
8348,[111 220 376 121 107]
8349,[121 220 376 111 384]
8350,[220 121 376 111  53]
8351,[220 111 121 376  89]
8352,[220 376 111 384 121]
8353,[376 220 111 121 107]
8354,[220 121 111 376 165]
8355,[376 220 111  53 121]
8356,[220 111 121 107 376]
8357,[376 220 111 121 107]
8358,[220 376 111 107 121]
8359,[220 111 376 121 107]
8360,[376 220 111 121  53]
8361,[220 111 376 121  81]
8362,[111 220 376 121 107]
8363,[220 376 111 121 384]
8364,[220 111 376 121 107]
8365,[220 111 376 121  53]
8366,[220 121 111 376 107]
8367,[220 121 111 376 107]
8368,[220 121 111 376  89]
8369,[220 376 111 107 121]
8370,[220 111 376 121 107]
8371,[220 111 121 376 107]
8372,[220 111 376 107 121]
8373,[220 376 111 107 145]
8374,[220 111 121 376 107]
8375,[220 111 376 107 121]
8376,[111 220 376 107 121]
8377,[220 121 111 376 107]
8378,[220 121 376 384 111]
8379,[220 111 121 376 107]
8380,[220 111 376  53 121]
8381,[220 111 121 376  53]
8382,[220 111 376 329  89]
8383,[376 220 111 107 121]
8384,[220 111 121 376  53]
8385,[220 376 121 111 384]
8386,[220 111 121 384 329]
8387,[220 111 121 376  53]
8388,[121 220 376 111 107]
8389,[220 111 376 121 165]
8390,[111 220 121 329 376]
8391,[220 376 111 121 107]
8392,[220 376 111 121 107]
8393,[220 111 376 121 107]
8394,[220 376 111 121 107]
8395,[220 121 376 111 384]
8396,[111 220 376 107 121]
8397,[220 111 121 376 120]
8398,[220 111 376 107 121]
8399,[111 220 376 121  89]
8400,[220  53 376 111 121]
8401,[220 111 121 376  53]
8402,[376 220 111 145 107]
8403,[220 111 376 121 298]
8404,[220 121 111 376  53]
8405,[220 376 111 121 384]
8406,[376 220  53 121 111]
8407,[111 220 376 121 107]
8408,[220 376 121  53 107]
8409,[111 220 121 376  53]
8410,[376 111 121 220 107]
8411,[376 220  53 111 121]
8412,[220 121 111 376 107]
8413,[220 376 111 121 107]
8414,[220 111 121 376 107]
8415,[220 111  89 329 376]
8416,[220 121 376 111  53]
8417,[220 111 376 121 107]
8418,[220 111 376 107 121]
8419,[220 376 121 111 107]
8420,[220 111 376 121  89]
8421,[220 111 376 121  89]
8422,[220 121 376 111  53]
8423,[220 111 121 376 107]
8424,[220 121 111 376 107]
8425,[220 111 376 107 121]
8426,[220 121 111 376 107]
8427,[220 111 121 376 329]
8428,[220 111 376 121 145]
8429,[111 220 121 376 107]
8430,[376 220 121 111 107]
8431,[376 121 111 107 220]
8432,[220 111 376 384 145]
8433,[220 376 121 111 107]
8434,[220 111 376 121 165]
8435,[111 220 376  53 384]
8436,[220 111 376 121 329]
8437,[376 220 111 121 107]
8438,[220 107 376 111 121]
8439,[220 111 121 376 107]
8440,[220 111 376 121 107]
8441,[220 121 376 111 107]
8442,[220 376 121 111  89]
8443,[220 121 376 111 329]
8444,[220 111 376 121 107]
8445,[220 111 376 121  53]
8446,[220 376 121  89 111]
8447,[220 111 376 107 121]
8448,[220 111 376 107 121]
8449,[220 111 376 121 165]
8450,[376 220 111  89 145]
8451,[220 376 111 121 107]
8452,[220 376 121 111 107]
8453,[220 111 376 121  89]
8454,[220 111 121 376 107]
8455,[220 376 121 384  53]
8456,[111 220 376 121 107]
8457,[220 111 376 121 329]
8458,[220 376 121 111  81]
8459,[376 220 111 121 107]
8460,[220 111 376 121 120]
8461,[220 111 121 376 107]
8462,[220 111 376 121 107]
8463,[220 376 121 111 107]
8464,[220 111 121 376  53]
8465,[220 111 376 121  53]
8466,[220 111 376 121 145]
8467,[220 111 376 121  89]
8468,[220 111 376 121 107]
8469,[220 376 121 111 384]
8470,[376 111 220 107 121]
8471,[220 111 376 121 329]
8472,[220 111 376  53 107]
8473,[220 121 376 107 111]
8474,[220 111 376 107 121]
8475,[220 111 376 107 121]
8476,[220 376 121 107 111]
8477,[220 121 111 376  53]
8478,[220 121 376 111  53]
8479,[220 111 376 121  89]
8480,[220 111 376 121  53]
8481,[220 121 111 376  53]
8482,[220 376 111 121 107]
8483,[220 376 111 384 107]
8484,[220 376 111 121 107]
8485,[220 121 111 376 384]
8486,[220 376 111 121 107]
8487,[220 111 376 107 121]
8488,[220 111 376 121 107]
8489,[220 376 121  53 111]
8490,[220 111 376 121 298]
8491,[220 376 111 107  53]
8492,[220 111 376 121  89]
8493,[220 376 111 121 107]
8494,[220 376 121  53 111]
8495,[220 111 376 145 121]
8496,[220 111 107 376 121]
8497,[220 121 111 376 107]
8498,[220 111 376 121  53]
8499,[376 111 220  53 121]
8500,[111 220 376 121 107]
8501,[111 220 376 121 107]
8502,[220 121 376 111 107]
8503,[376 220 111 121 107]
8504,[220 376 121 111 107]
8505,[220 111 376 121 107]
8506,[220 111 376 121 107]
8507,[121 220 376 111  53]
8508,[220 376 121 111  89]
8509,[220 121 111 376  53]
8510,[220 376 111 107 121]
8511,[220 376 111 107 121]
8512,[376 111 220 121 107]
8513,[220 111 376 121  89]
8514,[220 376 121 111  53]
8515,[220 376 121 111 384]
8516,[220 121 111 376  53]
8517,[220 111 376 121 107]
8518,[220 376 111 121 107]
8519,[220 121 111 376  53]
8520,[111 220 376 121 107]
8521,[111 220 376 121 145]
8522,[220 111 121 376 107]
8523,[220 107 121 376 111]
8524,[220 111 121 376 107]
8525,[111 220 376 107  53]
8526,[220 111 121 376 107]
8527,[220 111 376 121 107]
8528,[220 376 107 121 384]
8529,[111 376 220 121 107]
8530,[376 220 111  53 121]
8531,[220 111 376 121 107]
8532,[220 376 111  53 107]
8533,[220 111 376 121 329]
8534,[220 376 121 111  89]
8535,[111 220  53 376 107]
8536,[220 376 111 107 121]
8537,[220 376 121 111 107]
8538,[376 220 111 121 145]
8539,[220 376 111 121 384]
8540,[220 111 376 121 329]
8541,[220 111 121 376 107]
8542,[220 376 121 165 111]
8543,[220 376 121 111  89]
8544,[111 220 376 121  53]
8545,[220 376 111 121  53]
8546,[220 111 121 376  89]
8547,[220 376 111 121 107]
8548,[220 111 376 121 107]
8549,[220 376 107 121 111]
8550,[220 376 121 111  53]
8551,[376 220 111 121 145]
8552,[220 376 111 107  89]
8553,[220 111 376 121 107]
8554,[220 121 111 376  53]
8555,[220 121 376 111 107]
8556,[376 111 220  53 107]
8557,[220 376 111 121 384]
8558,[220 111 376 121 107]
8559,[220 376 111 121  89]
8560,[376 111 220 121 107]
8561,[220 376 111 121 384]
8562,[376 111 220 107 121]
8563,[376 111 220 121 107]
8564,[220 111 121 376 107]
8565,[220 376 111 121 107]
8566,[220 376 111 121 165]
8567,[220 376 111 121  53]
8568,[111 376 220 107 121]
8569,[220 376 121 111  89]
8570,[220 111 121 376  89]
8571,[220 111 121 376 107]
8572,[220 376 121 111 120]
8573,[376 220 111 107 121]
8574,[220 111 376 121 107]
8575,[220 376 121 111  89]
8576,[121 220 376  53 107]
8577,[111 121 220 376 107]
8578,[220 111 376 121 384]
8579,[220 376 111 121 107]
8580,[220 376 121 111 107]
8581,[220 111  89 121 384]
8582,[220 111 376 121 384]
8583,[376 220 121 111  53]
8584,[220 121 376 111  53]
8585,[220 121 376 111  53]
8586,[220 111 376 121 384]
8587,[220 111 376 121  89]
8588,[220 111 121 376 107]
8589,[220 111 376 121 329]
8590,[376 220 111 107 121]
8591,[220 111 376 121 107]
8592,[220 111 376 121  53]
8593,[220 121 107 376  53]
8594,[220 121 376 111 384]
8595,[220 376 111 121 107]
8596,[220 111 376 121 329]
8597,[220 111 121 376  89]
8598,[111 220 376 121 107]
8599,[220 111 376 121 107]
8600,[220 121 111 376  53]
8601,[220 376 121 111  53]
8602,[220 111 376 121 107]
8603,[220 376 111 121  81]
8604,[111 220 376 329  53]
8605,[220 111 376 121  89]
8606,[220 121 376 107 111]
8607,[376 107 220 111 121]
8608,[111 220 121 376  53]
8609,[220 111 376 121 329]
8610,[220 111 376 121 107]
8611,[220 111 376 107  53]
8612,[220 111 376 121  89]
8613,[220 376 121 384 107]
8614,[111 220 376 121 107]
8615,[220 111 376 121 384]
8616,[376 111 121 220 107]
8617,[121 220 111 376  53]
8618,[220 111 376 121 107]
8619,[220 121 376 107 111]
8620,[376 220 111 107 121]
8621,[220 111 376 121 107]
8622,[220 376 121 111 165]
8623,[220 111 121 376 329]
8624,[220 111 376 121 107]
8625,[220 111 376 329  53]
8626,[220 111 376 121 298]
8627,[220 376 111 121 298]
8628,[220 376 111 121 329]
8629,[220 121 376 111  53]
8630,[220 111 376 107 384]
8631,[220 111 376  89  81]
8632,[220 376  53 121 111]
8633,[220 376 111 121 107]
8634,[220 376 121 111  53]
8635,[220 376 121 111 107]
8636,[220 111 376 121 107]
8637,[220 376 121 111  89]
8638,[121 111 376 220 107]
8639,[220 111 376 121  53]
8640,[220 111 121 376 107]
8641,[220 376 121 111  89]
8642,[220 376 111 121 107]
8643,[220 376 121 384 107]
8644,[376 220 121 111  53]
8645,[220 376 111 121 107]
8646,[220 111 376 121 107]
8647,[220 111 376 121 107]
8648,[220 111 121 376 107]
8649,[220 376 111 121  53]
8650,[220 376 111 107 121]
8651,[220 111 376 121  53]
8652,[220 121 376 111 107]
8653,[220 121 376  53 111]
8654,[376 220 111  53 121]
8655,[220 121 376 111  53]
8656,[220 111 376 121  89]
8657,[220 111 121 376  53]
8658,[220 376 111 121  81]
8659,[220 376 121 107 384]
8660,[220 121 376 111 107]
8661,[220 111 121  89 376]
8662,[121 376 220 111 384]
8663,[220 121 111 376 329]
8664,[220 111 121 107 376]
8665,[376 107 111 220 145]
8666,[220 376 121 107  89]
8667,[220 111 376 107 121]
8668,[220 111 376  53  89]
8669,[220 111 376 121 107]
8670,[220 111 376 121  53]
8671,[220 111 121 376 145]
8672,[220 376 107 121 111]
8673,[220 111 376 121 107]
8674,[220 111 376 107 121]
8675,[220 111 376 121 107]
8676,[111 220 376 121  89]
8677,[220 111 121 376 107]
8678,[220 376 111 121  89]
8679,[220 376 121 111 384]
8680,[376 220 121 111  53]
8681,[376 220 121 107 111]
8682,[220 376 384 107 121]
8683,[220 121 111 376  53]
8684,[220 111 121 376 107]
8685,[220 376 111 121 107]
8686,[220 111 121 376 165]
8687,[376 220 111 121 165]
8688,[220 376 111 121 107]
8689,[220 111 376 121 329]
8690,[220 121 376 111  53]
8691,[220 121 376 111  53]
8692,[220 121 376 111  53]
8693,[376 220 384 121 107]
8694,[376 220 111  53 329]
8695,[220 111 121  53 376]
8696,[220 111 376 121 107]
8697,[111 220 376 121  53]
8698,[220 111 376 121 298]
8699,[220 376 111 121 107]
8700,[220 111 376 121 145]
8701,[220 376 111 121  53]
8702,[220 121 111 376 329]
8703,[220 111 121 376 107]
8704,[111 376 220 121  53]
8705,[220 376 111 121  89]
8706,[220 111 121 376  53]
8707,[220 111 376 121 107]
8708,[376 111 220 121 107]
8709,[376 220 111 107 121]
8710,[220 111 376 121  89]
8711,[220 121 376  89 111]
8712,[220 111 376 121 107]
8713,[121 220  53 376 111]
8714,[220 376 111  89 298]
8715,[220 376 121 111 384]
8716,[376 220 111 121 107]
8717,[220 121 111 376 384]
8718,[220 111 121 376  53]
8719,[220 111 121 376  53]
8720,[220 111 121 107 376]
8721,[220 111 376 121  53]
8722,[220 111 376 121 107]
8723,[111 220 376 121 107]
8724,[220 111 376 121 329]
8725,[220 376 111 121 384]
8726,[220 111 376 121 107]
8727,[220 111 376 121  89]
8728,[220 111 121 376 329]
8729,[220 111 376 121 107]
8730,[220 111  89 376 121]
8731,[220 111 376 121  81]
8732,[111 376 220 107 121]
8733,[111 376 220 121 107]
8734,[220 111 376 121 107]
8735,[220 121 111 376 107]
8736,[220 111 376  53 107]
8737,[220 111 376 121  53]
8738,[111 220 376 107 121]
8739,[376 220 111 107 121]
8740,[220 111 376  53 121]
8741,[220 111 376 121 145]
8742,[220 111 376 107 121]
8743,[220 121 111 376 107]
8744,[220 376 121 111 107]
8745,[220 111 376  53 121]
8746,[111 376 220 121  53]
8747,[220 111 121 376 165]
8748,[111 376 220 121 107]
8749,[220 111 376 121  89]
8750,[220 376 121 107 111]
8751,[220 121 111 376  53]
8752,[220 111 376 121 329]
8753,[220 121  53 111 376]
8754,[220 376 111 121 107]
8755,[220 121 376 111  53]
8756,[111 376 107  53 220]
8757,[220 111 121 376 329]
8758,[220 111 376 121 384]
8759,[220 121 111 376  53]
8760,[220 111 376 121  89]
8761,[220 111 376 121 107]
8762,[220 111 376 121 298]
8763,[376 111 220 121  53]
8764,[220 121 111 376  53]
8765,[220 111 121 376 329]
8766,[220 111 121 376 107]
8767,[376 220 111 121 107]
8768,[220 111 376  89 121]
8769,[376 111 220 121 298]
8770,[220  53 107 121 376]
8771,[220 121 111 376  53]
8772,[220 111 121 376  53]
8773,[220 111 121 376 107]
8774,[220 111 376 121 107]
8775,[111 220 376 121 107]
8776,[376 220 111 107 121]
8777,[111 220 121 376 107]
8778,[220 111 376 121 145]
8779,[220 111 376 121 384]
8780,[220 111 121 376 107]
8781,[220 111 121  89 376]
8782,[111 220 121 376 107]
8783,[220 376 121 111 384]
8784,[220 121 376 111 107]
8785,[111 220 376 121 107]
8786,[220 121 376 111  53]
8787,[111 220 376 121  53]
8788,[220 111 376 121 329]
8789,[220 111 121 376 107]
8790,[220 376 121 384 107]
8791,[220 111 121 376 107]
8792,[220 111 376 121 145]
8793,[220 376 111 107 121]
8794,[220 376 121 107  53]
8795,[220 376 111 121 384]
8796,[220 111 376 121 193]
8797,[220 111 376 121  53]
8798,[220 111 376 121  53]
8799,[220 376 111 121 107]
8800,[111 376 107 220 329]
8801,[220 376 121 111 145]
8802,[220 376 121 111  53]
8803,[220 376 121  53 384]
8804,[220 376 111 121  53]
8805,[220 376 111 121  89]
8806,[220 111 121 376 107]
8807,[220 111 376 121  89]
8808,[220 121 376 111 384]
8809,[220 111 376 121 384]
8810,[220 376 165 111  81]
8811,[220 376 111 121  53]
8812,[220 111 376 107 121]
8813,[220 121 111 376 107]
8814,[220 111 376 121 107]
8815,[220 111 376 121  89]
8816,[220 111 376 107 121]
8817,[220 111 376 121 107]
8818,[220 111 121 376  89]
8819,[220 111 376 121 329]
8820,[220 376 121 111  81]
8821,[220 376 111 121  53]
8822,[220 111 376 121 145]
8823,[220 376 111  53 121]
8824,[220 111 376 121 107]
8825,[376 111 220 121 107]
8826,[111 376 107 220 121]
8827,[220 121 111 376  53]
8828,[220 376 121 111 107]
8829,[220 107 111 376  53]
8830,[220 111 376 121  53]
8831,[220 376 121 111 165]
8832,[376 220 107 121 111]
8833,[220 376 111 121  89]
8834,[376 220 121 111 107]
8835,[220 121 384 111 376]
8836,[220 111 376 121 107]
8837,[220 111 376 121 145]
8838,[220 111 376 121 107]
8839,[376 220 111 107 121]
8840,[220 111 376 298 107]
8841,[220 376 107 111  53]
8842,[220 111 376 121 120]
8843,[220 111 376 145 329]
8844,[220 111 376 121 329]
8845,[220 111 376 121 107]
8846,[220 121 111 376 107]
8847,[220 111 121 376 107]
8848,[220 111 121 376 107]
8849,[220 376 121 111  53]
8850,[220 376 111 121 107]
8851,[111 376 220 121 298]
8852,[220 111 376 121 145]
8853,[111 220 121 376 107]
8854,[220 111 376 329 121]
8855,[220 111 376 121 107]
8856,[220 111 376 121 107]
8857,[220 111 376 121 107]
8858,[220 111 376 121 120]
8859,[220 376 121  53 384]
8860,[220 111 376 121 145]
8861,[220 121 111 376 107]
8862,[220 111 121 376 107]
8863,[220 121 111 376 329]
8864,[220 376 121 111 384]
8865,[220 111 376 121 107]
8866,[111 376 220 107 121]
8867,[220 111 376 121 107]
8868,[220 111 376 121 107]
8869,[376 111 220 121 107]
8870,[220 376 121 111  53]
8871,[220 376 111 121 107]
8872,[220 111 121 376 107]
8873,[376 220 111 121  53]
8874,[111 220 376 121 120]
8875,[220 111 121 376 107]
8876,[220 376 384 121 107]
8877,[376 220  53 111 121]
8878,[111 376 220 121 329]
8879,[220 111 376 121 107]
8880,[220 376 111 121  89]
8881,[220 121 376 111  53]
8882,[220 111 376 121 107]
8883,[220 111 376 121 107]
8884,[220 111 121 376  53]
8885,[220 121 111 376  53]
8886,[220 376 121 111 107]
8887,[220 121 376 111  53]
8888,[220 111 376 121  53]
8889,[220 376 111 107 121]
8890,[220 121 376 111  53]
8891,[220 121 107 376 111]
8892,[220 376 111 121 107]
8893,[220 111 121 376 107]
8894,[220 111 376 121 107]
8895,[220 111 121 376 145]
8896,[220 111 376 107 121]
8897,[220 376 111 107 121]
8898,[220 376 111 121 329]
8899,[220 376 111 107 121]
8900,[220 376 111 121 107]
8901,[220 121 111 376 384]
8902,[220 376 121 107 111]
8903,[220 376 111 121 107]
8904,[111 220 376 329 107]
8905,[376 220 111 121  53]
8906,[220 111 376 121 107]
8907,[111 220 376 121 107]
8908,[220 111 376 121  89]
8909,[220 376 111  53 120]
8910,[220 111 121 376 107]
8911,[220 111 121 376 107]
8912,[220 121 376 111  53]
8913,[220 121 376 111  53]
8914,[220 111 376 121  53]
8915,[220 111 376 121 145]
8916,[220 111 376 121  89]
8917,[220 111 121 107 376]
8918,[220 111 121 376 107]
8919,[220 111 376 121 107]
8920,[220 121 376 111 107]
8921,[220 376 121 111 107]
8922,[220 111 121 376  89]
8923,[220 376 111 107 121]
8924,[111 220 376 121 107]
8925,[220 111 376 121 107]
8926,[220 111 121 376 107]
8927,[220 111 376 121 120]
8928,[220 376 111 121 384]
8929,[376 111 220 121 107]
8930,[111 220 121 376 107]
8931,[220 121 376 384  89]
8932,[376 220 111  89 121]
8933,[376 111 121 220  53]
8934,[220 111 121 376 107]
8935,[220 121 111 376  53]
8936,[220 111 376 121 107]
8937,[220 111 121 376 107]
8938,[220 376 121 384 111]
8939,[376 220 121 111 107]
8940,[376 220 107 111 121]
8941,[220 376 111 121  89]
8942,[376 111 220 107 121]
8943,[220 111 376 121 107]
8944,[220 121 376 329 111]
8945,[220 111 121 376 107]
8946,[220 121 111 107 376]
8947,[220 111 376 121  53]
8948,[220 111 376 121  89]
8949,[376 220 111 121  53]
8950,[111 220 376 121 107]
8951,[121 111 220 376 107]
8952,[111 376 220 121 107]
8953,[220 111 121 376 107]
8954,[220 376 121 107  53]
8955,[220 111 121 376 107]
8956,[220 121 376 111  53]
8957,[220 111 376 121  53]
8958,[220 111 376 121  53]
8959,[220 111 376 121 107]
8960,[220 376 121 111 107]
8961,[376 220 111 121 107]
8962,[376 220 121 107 111]
8963,[220 121 111 376 107]
8964,[220 376 384 111  89]
8965,[220 376 121 111 107]
8966,[220 376 111 121 384]
8967,[220 111 121 376 329]
8968,[220 376 111 121  89]
8969,[220 376 121 111 107]
8970,[376 220 111 121  53]
8971,[220 111 121 376 107]
8972,[220 376 111 121  53]
8973,[220 111 376 298  53]
8974,[220 121 111 376  89]
8975,[111 220 376 121 107]
8976,[111 220 376 121 107]
8977,[111 220 376 121 107]
8978,[220 111 376 329 107]
8979,[220 111 121 376 107]
8980,[376 220  53 111 107]
8981,[111 220 121 376 107]
8982,[220 111 121 376 107]
8983,[376 111 220 121 107]
8984,[220 121 376 111 107]
8985,[220 121 376 111 107]
8986,[220 121 376 111 107]
8987,[220 111 376 121 107]
8988,[220 111 121 376 107]
8989,[220 121 111 376  53]
8990,[376 111 220 107  53]
8991,[376 220 111  53 107]
8992,[220 376 121 111 107]
8993,[376 111 220 121 298]
8994,[220 111 376 121 145]
8995,[220 111 121 376 107]
8996,[121 220 376 111  53]
8997,[111 220 376 121 107]
8998,[220 111 121 376  53]
8999,[376 220 121 111 384]
9000,[376 220 111 107 121]
9001,[111 220 376 121 107]
9002,[220 376 121 111  53]
9003,[376 111 220 107 121]
9004,[220 121 376 111 107]
9005,[111 220 376 107 121]
9006,[220 111 376 121 329]
9007,[220 111 376 121  89]
9008,[220 376 111 121 107]
9009,[220 376 121 111 107]
9010,[220 111 376 121 107]
9011,[220 111 121 376 107]
9012,[220 376 111 107 121]
9013,[220 121 376 111 107]
9014,[111 220 121 376 107]
9015,[220 121 376 111 107]
9016,[220 376 111  53 121]
9017,[111 220 121 376 107]
9018,[220 111 121 376 107]
9019,[376 111 220 121 107]
9020,[220 111 376 107 329]
9021,[376 220 111 121 107]
9022,[220 376 111 121  89]
9023,[220 111 376 121 384]
9024,[220 111 376 121 107]
9025,[111 220 121 376 107]
9026,[220 121 111 376 107]
9027,[220 121 111 376  53]
9028,[220 111 376 121 107]
9029,[220 111 376 121  53]
9030,[220 111 376  53 384]
9031,[220 111 376 121  53]
9032,[376 220 107 121 111]
9033,[220 376 111 107 121]
9034,[220 111 376 121 107]
9035,[220 376 121 111  53]
9036,[220 121 111 376 107]
9037,[376 111 220 121 107]
9038,[220 376 111 121 145]
9039,[220 376 121 111 107]
9040,[220 111 121 376 107]
9041,[220 376 111 121 107]
9042,[220 376 121 111 107]
9043,[220 111 376 121 107]
9044,[220 111 376 121  53]
9045,[220 376 111 121 107]
9046,[220 376 111 121 298]
9047,[220 376 111  53 107]
9048,[220 376 121 111 107]
9049,[220 111 121 376  53]
9050,[220 121  53 107 376]
9051,[220 111 376 121 107]
9052,[220 111 376 107 121]
9053,[220 376 121 111  53]
9054,[220 376 111 107 121]
9055,[220 111  89 121 376]
9056,[220 376 107 111 121]
9057,[220 111 121 376  89]
9058,[111 220 121 376 107]
9059,[220 111 376 121 107]
9060,[220 111 376 121 165]
